MESS_DATUM,RWS_DAU_10,RWS_10,DS_10,GS_10,SD_10,FF_10,DD_10,PP_10,TT_10,TM5_10,RF_10
2019-05-29 04:00:00+00:00,0,0.0,1.4,2.8,0.167,2.0,290,1012.4,4.1,2.4,89.0
2019-05-29 04:10:00+00:00,0,0.0,1.7,4.3,0.167,2.0,280,1012.5,4.4,3.5,88.8
2019-05-29 04:20:00+00:00,0,0.0,1.9,5.5,0.167,1.7,280,1012.6,5.1,5.0,86.9
2019-05-29 04:30:00+00:00,0,0.0,2.2,6.8,0.167,1.5,280,1012.7,5.7,6.2,85.1
2019-05-29 04:40:00+00:00,0,0.0,2.4,7.9,0.167,2.0,280,1012.9,6.1,7.0,82.7
2019-05-29 04:50:00+00:00,0,0.0,2.5,9.1,0.167,2.1,270,1012.9,6.5,7.5,81.9
2019-05-29 05:00:00+00:00,0,0.0,2.7,11.0,0.167,1.9,270,1013.1,7.1,8.4,80.7
2019-05-29 05:10:00+00:00,0,0.0,2.8,12.6,0.167,1.6,270,1013.2,7.7,9.3,79.4
2019-05-29 05:20:00+00:00,0,0.0,3.0,13.8,0.167,1.6,280,1013.3,7.8,10.0,76.7
2019-05-29 05:30:00+00:00,0,0.0,3.2,15.4,0.167,1.8,290,1013.4,8.2,10.5,77.0
2019-05-29 05:40:00+00:00,0,0.0,3.3,16.9,0.167,1.7,280,1013.6,8.6,11.2,75.2
2019-05-29 05:50:00+00:00,0,0.0,3.5,18.4,0.167,2.2,290,1013.7,8.8,11.6,73.6
2019-05-29 06:00:00+00:00,0,0.0,3.6,19.8,0.167,2.2,290,1013.8,9.3,12.2,71.5
2019-05-29 06:10:00+00:00,0,0.0,3.8,21.5,0.167,1.9,290,1014.0,9.7,14.2,70.3
2019-05-29 06:20:00+00:00,0,0.0,3.9,23.2,0.167,2.2,300,1014.0,10.3,13.8,71.5
2019-05-29 06:30:00+00:00,0,0.0,4.3,25.0,0.167,2.6,300,1014.1,10.3,15.0,64.6
2019-05-29 06:40:00+00:00,0,0.0,10.0,26.9,0.167,2.5,300,1014.1,10.6,14.3,65.8
2019-05-29 06:50:00+00:00,0,0.0,8.9,21.0,0.133,2.6,320,1014.2,10.8,16.0,65.2
2019-05-29 07:00:00+00:00,0,0.0,7.1,31.5,0.167,3.0,310,1014.4,11.3,17.0,61.6
2019-05-29 07:10:00+00:00,0,0.0,9.8,22.6,0.1,3.5,320,1014.4,11.2,16.1,62.5
2019-05-29 07:20:00+00:00,0,0.0,13.9,25.8,0.1,2.2,310,1014.5,11.2,16.5,61.9
2019-05-29 07:30:00+00:00,0,0.0,14.5,27.5,0.117,3.0,350,1014.7,11.7,17.9,61.1
2019-05-29 07:40:00+00:00,0,0.0,15.4,34.0,0.15,2.9,350,1014.7,11.7,16.3,62.0
2019-05-29 07:50:00+00:00,0,0.0,11.9,22.6,0.067,3.5,350,1014.8,11.2,13.6,62.1
2019-05-29 08:00:00+00:00,0,0.0,11.8,24.2,0.067,3.0,340,1014.9,11.9,18.4,60.1
2019-05-29 08:10:00+00:00,0,0.0,12.9,31.0,0.117,3.2,330,1014.9,12.0,18.3,58.7
2019-05-29 08:20:00+00:00,0,0.0,14.0,22.7,0.083,3.0,340,1015.0,11.7,16.2,60.7
2019-05-29 08:30:00+00:00,0,0.0,15.0,21.0,0.017,2.7,330,1015.1,12.5,18.8,60.8
2019-05-29 08:40:00+00:00,0,0.0,18.5,31.6,0.1,2.0,330,1015.1,12.5,17.5,54.8
2019-05-29 08:50:00+00:00,0,0.0,19.4,19.6,0.0,3.2,320,1015.2,11.8,16.2,56.5
2019-05-29 09:00:00+00:00,0,0.0,16.8,16.9,0.0,3.5,350,1015.2,12.1,15.7,59.2
2019-05-29 09:10:00+00:00,0,0.0,20.5,37.4,0.083,2.6,310,1015.2,12.7,19.7,55.6
2019-05-29 09:20:00+00:00,0,0.0,15.3,24.0,0.067,2.4,310,1015.3,12.1,15.0,55.9
2019-05-29 09:30:00+00:00,0,0.0,18.9,24.0,0.033,2.8,340,1015.4,12.3,16.2,53.7
2019-05-29 09:40:00+00:00,0,0.0,19.7,20.0,0.0,2.2,310,1015.5,12.5,16.5,54.6
2019-05-29 09:50:00+00:00,0,0.0,23.3,28.3,0.05,0.9,270,1015.5,13.3,18.9,55.8
2019-05-29 10:00:00+00:00,0,0.0,22.7,25.3,0.017,2.9,310,1015.6,12.7,17.5,53.7
2019-05-29 10:10:00+00:00,0,0.0,18.1,18.1,0.0,1.7,250,1015.6,13.1,16.3,55.5
2019-05-29 10:20:00+00:00,0,0.0,23.5,29.6,0.033,2.0,330,1015.7,13.3,20.3,50.1
2019-05-29 10:30:00+00:00,0,0.0,23.1,37.5,0.067,1.4,280,1015.6,14.0,20.7,50.6
2019-05-29 10:40:00+00:00,0,0.0,25.7,37.8,0.05,1.9,360,1015.6,13.9,19.8,49.1
2019-05-29 10:50:00+00:00,0,0.0,25.4,33.5,0.05,2.4,280,1015.7,14.4,22.0,46.9
2019-05-29 11:00:00+00:00,0,0.0,20.9,21.9,0.0,2.5,300,1015.7,13.5,17.3,50.6
2019-05-29 11:10:00+00:00,0,0.0,13.0,13.1,0.0,2.2,330,1015.8,13.3,16.1,50.2
2019-05-29 11:20:00+00:00,0,0.0,16.9,17.4,0.017,2.8,330,1015.8,13.6,16.9,52.3
2019-05-29 11:30:00+00:00,0,0.0,23.4,24.0,0.0,2.0,330,1015.9,13.8,18.7,50.1
2019-05-29 11:40:00+00:00,0,0.0,21.9,22.1,0.0,2.1,20,1015.8,13.5,17.2,50.2
2019-05-29 11:50:00+00:00,0,0.0,15.1,40.5,0.117,2.2,330,1015.7,14.4,20.6,50.1
2019-05-29 12:00:00+00:00,0,0.0,14.7,46.7,0.133,1.4,310,1015.7,14.3,20.8,48.6
2019-05-29 12:10:00+00:00,0,0.0,20.8,26.5,0.033,0.9,70,1015.7,14.3,18.1,52.1
2019-05-29 12:20:00+00:00,0,0.0,18.5,18.6,0.0,1.6,290,1015.7,14.0,16.9,50.5
2019-05-29 12:30:00+00:00,0,0.0,13.8,13.9,0.0,1.0,320,1015.7,14.1,17.3,48.5
2019-05-29 12:40:00+00:00,0,0.0,14.4,26.6,0.067,1.1,220,1015.6,15.0,20.3,46.3
2019-05-29 12:50:00+00:00,0,0.0,19.9,31.5,0.067,1.7,180,1015.6,15.2,21.2,46.9
2019-05-29 13:00:00+00:00,0,0.0,18.3,57.5,0.167,1.9,210,1015.5,16.4,24.0,47.8
2019-05-29 13:10:00+00:00,0,0.0,19.6,24.8,0.05,2.1,360,1015.5,14.7,20.5,44.3
2019-05-29 13:20:00+00:00,0,0.0,13.9,14.1,0.0,2.1,360,1015.5,14.7,18.2,50.8
2019-05-29 13:30:00+00:00,0,0.0,10.2,38.8,0.133,1.4,330,1015.5,15.5,22.9,44.8
2019-05-29 13:40:00+00:00,0,0.0,10.1,49.6,0.167,0.9,100,1015.4,16.4,23.5,47.4
2019-05-29 13:50:00+00:00,0,0.0,15.1,38.7,0.133,1.5,270,1015.3,16.0,22.9,44.9
2019-05-29 14:00:00+00:00,0,0.0,17.7,25.3,0.05,1.7,210,1015.4,15.1,18.8,43.3
2019-05-29 14:10:00+00:00,0,0.0,18.4,18.7,0.0,2.3,270,1015.3,15.3,17.9,41.8
2019-05-29 14:20:00+00:00,0,0.0,15.2,38.2,0.15,3.0,300,1015.3,16.2,23.5,41.3
2019-05-29 14:30:00+00:00,0,0.0,13.6,47.8,0.167,2.7,260,1015.3,16.6,23.0,40.7
2019-05-29 14:40:00+00:00,0,0.0,14.7,47.8,0.167,4.0,270,1015.3,16.3,22.4,40.2
2019-05-29 14:50:00+00:00,0,0.0,16.8,18.5,0.0,2.9,250,1015.3,15.7,18.8,46.0
2019-05-29 15:00:00+00:00,0,0.0,17.3,17.4,0.0,3.1,360,1015.4,15.9,19.8,41.3
2019-05-29 15:10:00+00:00,0,0.0,18.6,18.7,0.0,1.6,360,1015.5,16.0,18.7,41.7
2019-05-29 15:20:00+00:00,0,0.0,17.7,18.3,0.017,1.7,310,1015.5,16.1,19.5,44.3
2019-05-29 15:30:00+00:00,0,0.0,16.0,16.5,0.0,2.4,350,1015.5,15.7,19.3,44.9
2019-05-29 15:40:00+00:00,0,0.0,15.9,21.1,0.05,2.3,40,1015.5,16.0,20.3,44.5
2019-05-29 15:50:00+00:00,0,0.0,14.4,21.0,0.1,2.0,50,1015.6,16.5,20.4,43.0
2019-05-29 16:00:00+00:00,0,0.0,12.0,13.0,0.017,2.2,40,1015.6,15.7,18.8,47.4
2019-05-29 16:10:00+00:00,0,0.0,10.1,10.1,0.0,1.9,360,1015.6,15.5,18.1,44.5
2019-05-29 16:20:00+00:00,0,0.0,10.2,19.3,0.117,1.7,20,1015.6,16.1,21.0,42.8
2019-05-29 16:30:00+00:00,0,0.0,9.3,15.1,0.1,1.6,20,1015.5,16.2,20.0,42.6
2019-05-29 16:40:00+00:00,0,0.0,7.3,15.1,0.117,1.5,20,1015.5,16.2,19.5,43.1
2019-05-29 16:50:00+00:00,0,0.0,6.1,18.7,0.167,1.2,30,1015.5,16.6,19.4,41.6
2019-05-29 17:00:00+00:00,0,0.0,5.2,16.4,0.167,1.1,340,1015.5,17.1,19.0,40.3
2019-05-29 17:10:00+00:00,0,0.0,4.7,5.0,0.0,1.7,360,1015.5,15.6,17.2,41.9
2019-05-29 17:20:00+00:00,0,0.0,4.3,14.2,0.167,1.1,340,1015.5,16.3,19.7,42.3
2019-05-29 17:30:00+00:00,0,0.0,3.9,13.1,0.167,1.3,10,1015.5,16.3,19.2,44.7
2019-05-29 17:40:00+00:00,0,0.0,3.6,11.7,0.167,1.0,10,1015.5,17.1,18.2,39.2
2019-05-29 17:50:00+00:00,0,0.0,3.3,10.6,0.167,0.5,330,1015.4,17.1,18.4,40.3
2019-05-29 18:00:00+00:00,0,0.0,3.0,9.2,0.167,0.5,30,1015.4,17.8,17.6,38.0
2019-05-29 18:10:00+00:00,0,0.0,2.8,7.6,0.167,0.9,30,1015.4,16.3,17.7,44.9
2019-05-29 18:20:00+00:00,0,0.0,2.5,6.1,0.167,1.1,10,1015.5,15.9,15.0,48.1
2019-05-29 18:30:00+00:00,0,0.0,2.1,4.8,0.167,1.0,330,1015.5,14.9,14.4,52.0
2019-05-29 18:40:00+00:00,0,0.0,1.9,4.0,0.167,0.8,10,1015.5,15.1,13.7,49.0
2019-05-29 18:50:00+00:00,0,0.0,1.6,2.9,0.167,1.6,90,1015.5,14.9,11.9,48.9
2019-05-29 19:00:00+00:00,0,0.0,1.4,1.7,0.033,1.9,130,1015.6,14.8,11.8,49.1
2019-05-29 19:10:00+00:00,0,0.0,1.0,1.0,0.0,1.8,150,1015.6,13.8,9.5,53.4
2019-05-29 19:20:00+00:00,0,0.0,0.5,0.6,0.0,2.0,110,1015.8,13.6,8.0,52.4
2019-05-29 19:30:00+00:00,0,0.0,0.1,0.1,0.0,2.7,150,1015.8,13.6,7.6,52.1
2019-05-29 19:40:00+00:00,0,0.0,0.0,0.0,0.0,3.1,150,1015.9,13.8,6.5,51.0
2019-05-29 19:50:00+00:00,0,0.0,0.0,0.0,0.0,2.4,130,1015.9,13.7,6.1,50.6
2019-05-29 20:00:00+00:00,0,0.0,0.0,0.0,0.0,2.3,120,1015.9,13.5,7.3,50.6
2019-05-29 20:10:00+00:00,0,0.0,0.0,0.0,0.0,2.1,110,1016.0,11.9,7.1,57.4
2019-05-29 20:20:00+00:00,0,0.0,0.0,0.0,0.0,2.2,100,1016.1,11.8,6.6,58.8
2019-05-29 20:30:00+00:00,0,0.0,0.0,0.0,0.0,2.5,110,1016.0,11.6,7.3,59.7
2019-05-29 20:40:00+00:00,0,0.0,0.0,0.0,0.0,2.4,130,1016.1,12.5,8.2,55.8
2019-05-29 20:50:00+00:00,0,0.0,0.0,0.0,0.0,2.9,140,1016.1,12.3,7.1,56.3
2019-05-29 21:00:00+00:00,0,0.0,0.0,0.0,0.0,2.5,140,1016.1,12.4,5.5,56.1
2019-05-29 21:10:00+00:00,0,0.0,0.0,0.0,0.0,2.8,140,1016.2,12.3,7.0,56.0
2019-05-29 21:20:00+00:00,0,0.0,0.0,0.0,0.0,3.0,140,1016.3,12.1,6.0,56.9
2019-05-29 21:30:00+00:00,0,0.0,0.0,0.0,0.0,2.7,150,1016.3,12.0,5.6,57.6
2019-05-29 21:40:00+00:00,0,0.0,0.0,0.0,0.0,2.9,140,1016.3,11.7,3.8,58.5
2019-05-29 21:50:00+00:00,0,0.0,0.0,0.0,0.0,3.0,140,1016.2,11.6,4.6,59.2
2019-05-29 22:00:00+00:00,0,0.0,0.0,0.0,0.0,3.2,150,1016.3,11.6,6.7,58.8
2019-05-29 22:10:00+00:00,0,0.0,0.0,0.0,0.0,3.0,150,1016.2,11.2,4.0,60.5
2019-05-29 22:20:00+00:00,0,0.0,0.0,0.0,0.0,2.5,140,1016.2,11.1,3.7,61.5
2019-05-29 22:30:00+00:00,0,0.0,0.0,0.0,0.0,2.1,140,1016.2,10.6,2.5,63.5
2019-05-29 22:40:00+00:00,0,0.0,0.0,0.0,0.0,2.4,140,1016.2,10.7,2.9,63.3
2019-05-29 22:50:00+00:00,0,0.0,0.0,0.0,0.0,2.6,140,1016.1,10.1,2.3,65.7
2019-05-29 23:00:00+00:00,0,0.0,0.0,0.0,0.0,2.5,140,1016.1,10.2,2.8,65.4
2019-05-29 23:10:00+00:00,0,0.0,0.0,0.0,0.0,2.5,140,1016.0,10.2,2.9,66.0
2019-05-29 23:20:00+00:00,0,0.0,0.0,0.0,0.0,2.7,140,1016.0,10.1,4.0,66.3
2019-05-29 23:30:00+00:00,0,0.0,0.0,0.0,0.0,3.0,140,1015.9,10.3,6.5,65.6
2019-05-29 23:40:00+00:00,0,0.0,0.0,0.0,0.0,3.0,140,1015.8,10.2,5.6,66.6
2019-05-29 23:50:00+00:00,0,0.0,0.0,0.0,0.0,3.3,150,1015.8,10.0,5.8,67.4
2019-05-30 00:00:00+00:00,0,0.0,0.0,0.0,0.0,3.4,150,1015.8,10.0,5.5,67.3
2019-05-30 00:10:00+00:00,0,0.0,0.0,0.0,0.0,4.0,160,1015.7,10.4,7.9,64.8
2019-05-30 00:20:00+00:00,0,0.0,0.0,0.0,0.0,4.4,160,1015.7,10.7,8.5,63.9
2019-05-30 00:30:00+00:00,0,0.0,0.0,0.0,0.0,4.2,160,1015.6,10.9,8.9,63.3
2019-05-30 00:40:00+00:00,0,0.0,0.0,0.0,0.0,5.6,150,1015.6,11.1,9.1,62.8
2019-05-30 00:50:00+00:00,0,0.0,0.0,0.0,0.0,6.0,160,1015.4,11.1,9.2,63.8
2019-05-30 01:00:00+00:00,0,0.0,0.0,0.0,0.0,6.1,160,1015.3,11.3,9.4,63.4
2019-05-30 01:10:00+00:00,0,0.0,0.0,0.0,0.0,6.3,150,1015.2,11.1,9.2,64.4
2019-05-30 01:20:00+00:00,0,0.0,0.0,0.0,0.0,6.1,160,1015.1,11.0,9.2,64.6
2019-05-30 01:30:00+00:00,0,0.0,0.0,0.0,0.0,6.0,160,1015.1,10.9,9.2,65.3
2019-05-30 01:40:00+00:00,0,0.0,0.0,0.0,0.0,5.8,160,1015.0,10.8,9.2,65.8
2019-05-30 01:50:00+00:00,0,0.0,0.0,0.0,0.0,5.8,170,1014.9,10.7,9.0,66.1
2019-05-30 02:00:00+00:00,0,0.0,0.0,0.0,0.0,5.1,170,1014.9,10.6,9.0,66.9
2019-05-30 02:10:00+00:00,0,0.0,0.0,0.0,0.0,5.0,170,1014.8,10.5,8.7,67.4
2019-05-30 02:20:00+00:00,0,0.0,0.0,0.0,0.0,5.1,170,1014.8,10.3,8.4,68.3
2019-05-30 02:30:00+00:00,0,0.0,0.0,0.0,0.0,5.0,160,1014.8,10.3,8.6,68.6
2019-05-30 02:40:00+00:00,0,0.0,0.0,0.0,0.0,4.4,160,1014.7,10.2,8.3,69.2
2019-05-30 02:50:00+00:00,0,0.0,0.0,0.0,0.0,4.5,160,1014.8,10.3,8.7,68.9
2019-05-30 03:00:00+00:00,0,0.0,0.0,0.0,0.0,4.2,160,1014.8,10.1,8.3,70.4
2019-05-30 03:10:00+00:00,0,0.0,0.0,0.0,0.0,4.0,160,1014.8,10.2,8.7,69.9
2019-05-30 03:20:00+00:00,0,0.0,0.1,0.1,0.0,3.8,160,1014.8,10.2,8.6,70.4
2019-05-30 03:30:00+00:00,0,0.0,0.6,0.6,0.0,4.1,170,1014.7,10.2,8.7,70.6
2019-05-30 03:40:00+00:00,0,0.0,1.4,1.4,0.0,3.8,160,1014.6,10.3,9.1,70.4
2019-05-30 03:50:00+00:00,0,0.0,2.2,2.3,0.0,3.8,160,1014.6,10.4,9.4,70.0
2019-05-30 04:00:00+00:00,0,0.0,2.6,3.5,0.167,3.8,170,1014.6,10.6,10.0,69.5
2019-05-30 04:10:00+00:00,0,0.0,3.1,3.9,0.15,4.8,170,1014.6,10.7,10.1,69.6
2019-05-30 04:20:00+00:00,0,0.0,3.7,4.9,0.167,5.0,170,1014.6,11.0,10.6,69.2
2019-05-30 04:30:00+00:00,0,0.0,4.4,6.0,0.167,5.1,180,1014.6,11.4,11.3,68.6
2019-05-30 04:40:00+00:00,0,0.0,5.1,6.4,0.1,5.1,180,1014.7,11.6,11.8,68.4
2019-05-30 04:50:00+00:00,0,0.0,5.3,6.7,0.1,4.3,180,1014.7,11.8,12.0,68.8
2019-05-30 05:00:00+00:00,0,0.0,5.2,5.3,0.0,4.4,180,1014.7,11.9,12.1,69.0
2019-05-30 05:10:00+00:00,0,0.0,5.3,5.3,0.0,4.2,180,1014.7,12.2,12.4,69.1
2019-05-30 05:20:00+00:00,0,0.0,5.6,5.6,0.0,4.5,180,1014.6,12.5,12.7,68.2
2019-05-30 05:30:00+00:00,0,0.0,6.6,6.6,0.0,4.7,180,1014.7,12.8,13.1,68.5
2019-05-30 05:40:00+00:00,0,0.0,7.7,7.7,0.0,4.3,180,1014.7,13.1,13.6,69.4
2019-05-30 05:50:00+00:00,0,0.0,8.9,8.9,0.0,4.1,180,1014.7,13.4,13.9,67.4
2019-05-30 06:00:00+00:00,0,0.0,9.8,9.8,0.0,4.8,190,1014.7,13.5,14.0,66.5
2019-05-30 06:10:00+00:00,0,0.0,11.4,11.4,0.0,5.3,190,1014.8,13.6,14.4,66.5
2019-05-30 06:20:00+00:00,0,0.0,12.6,12.7,0.0,5.7,190,1014.8,13.8,14.7,65.3
2019-05-30 06:30:00+00:00,0,0.0,15.1,15.4,0.0,5.3,190,1014.8,14.3,15.6,66.7
2019-05-30 06:40:00+00:00,0,0.0,16.1,16.3,0.0,5.2,190,1014.8,14.3,15.5,64.8
2019-05-30 06:50:00+00:00,4,0.0,11.9,12.1,0.0,5.1,200,1014.9,14.2,14.8,66.1
2019-05-30 07:00:00+00:00,1,0.0,16.5,16.8,0.0,6.0,190,1014.9,14.8,16.4,65.9
2019-05-30 07:10:00+00:00,0,0.0,20.8,22.7,0.033,5.6,190,1015.0,15.3,17.4,64.2
2019-05-30 07:20:00+00:00,0,0.0,19.5,20.2,0.017,5.8,200,1015.1,15.1,16.7,63.5
2019-05-30 07:30:00+00:00,0,0.0,14.9,14.9,0.0,5.9,200,1015.1,15.2,16.5,64.0
2019-05-30 07:40:00+00:00,0,0.0,13.6,13.6,0.0,5.7,200,1015.2,15.4,16.9,63.5
2019-05-30 07:50:00+00:00,5,0.0,17.5,17.5,0.0,6.1,200,1015.1,15.5,16.8,63.8
2019-05-30 08:00:00+00:00,1,0.0,13.8,13.8,0.0,5.8,200,1015.1,15.4,16.6,65.1
2019-05-30 08:10:00+00:00,0,0.0,12.5,12.5,0.0,5.4,190,1015.0,15.5,16.8,63.7
2019-05-30 08:20:00+00:00,0,0.0,16.8,16.8,0.0,6.0,190,1015.0,15.8,17.4,62.1
2019-05-30 08:30:00+00:00,0,0.0,13.0,13.0,0.0,6.1,200,1015.0,15.8,17.2,63.0
2019-05-30 08:40:00+00:00,0,0.0,19.9,19.9,0.0,6.8,190,1014.9,16.4,18.6,61.8
2019-05-30 08:50:00+00:00,2,0.0,21.7,21.7,0.0,6.6,190,1014.9,16.3,18.1,61.4
2019-05-30 09:00:00+00:00,0,0.0,18.1,18.1,0.0,6.9,190,1014.9,16.7,18.9,61.8
2019-05-30 09:10:00+00:00,0,0.0,25.0,25.2,0.0,6.4,200,1014.9,17.0,19.8,60.0
2019-05-30 09:20:00+00:00,0,0.0,28.9,29.1,0.0,6.7,200,1014.9,17.4,20.2,59.2
2019-05-30 09:30:00+00:00,0,0.0,27.4,27.7,0.0,6.4,210,1014.8,17.3,19.4,59.2
2019-05-30 09:40:00+00:00,4,0.0,16.5,16.5,0.0,5.9,210,1014.8,16.8,18.1,59.3
2019-05-30 09:50:00+00:00,0,0.0,12.0,12.0,0.0,6.7,220,1014.9,16.7,17.7,61.8
2019-05-30 10:00:00+00:00,3,0.0,11.5,11.5,0.0,5.6,230,1014.9,16.4,17.2,62.6
2019-05-30 10:10:00+00:00,0,0.0,9.1,9.1,0.0,5.5,230,1014.9,16.4,17.2,63.8
2019-05-30 10:20:00+00:00,0,0.0,10.4,10.4,0.0,6.2,230,1014.9,16.4,17.3,63.5
2019-05-30 10:30:00+00:00,0,0.0,12.1,12.1,0.0,5.5,220,1014.9,16.5,17.5,63.4
2019-05-30 10:40:00+00:00,0,0.0,15.5,15.5,0.0,7.3,210,1015.0,16.6,18.2,64.0
2019-05-30 10:50:00+00:00,0,0.0,22.5,22.5,0.0,5.9,210,1014.9,17.1,19.3,61.0
2019-05-30 11:00:00+00:00,0,0.0,20.9,21.0,0.0,7.4,220,1015.0,16.8,18.1,62.8
2019-05-30 11:10:00+00:00,0,0.0,11.8,11.8,0.0,7.0,220,1015.0,16.7,17.7,62.4
2019-05-30 11:20:00+00:00,3,0.0,15.4,15.4,0.0,5.9,220,1015.0,17.2,18.8,64.8
2019-05-30 11:30:00+00:00,2,0.0,18.1,18.1,0.0,6.9,210,1014.9,17.2,19.1,62.2
2019-05-30 11:40:00+00:00,0,0.0,24.1,24.1,0.0,7.1,210,1015.0,17.6,19.9,61.2
2019-05-30 11:50:00+00:00,0,0.0,23.1,23.1,0.0,7.1,210,1014.9,17.9,20.2,61.8
2019-05-30 12:00:00+00:00,0,0.0,25.3,25.3,0.0,7.8,210,1014.9,17.9,20.2,60.5
2019-05-30 12:10:00+00:00,0,0.0,19.7,19.7,0.0,6.7,220,1015.0,18.2,20.1,62.8
2019-05-30 12:20:00+00:00,0,0.0,14.1,14.1,0.0,6.4,210,1015.1,17.7,18.7,62.1
2019-05-30 12:30:00+00:00,0,0.0,12.0,12.0,0.0,5.9,230,1015.0,17.6,18.7,62.2
2019-05-30 12:40:00+00:00,0,0.0,12.0,12.0,0.0,5.8,230,1015.1,17.7,18.7,62.3
2019-05-30 12:50:00+00:00,0,0.0,11.5,11.5,0.0,5.0,210,1015.1,17.8,18.8,63.6
2019-05-30 13:00:00+00:00,0,0.0,9.6,9.6,0.0,5.6,230,1015.2,17.6,18.2,63.8
2019-05-30 13:10:00+00:00,0,0.0,8.4,8.4,0.0,5.9,230,1015.2,17.5,18.1,63.0
2019-05-30 13:20:00+00:00,0,0.0,10.1,10.1,0.0,5.6,240,1015.3,17.6,18.2,62.8
2019-05-30 13:30:00+00:00,0,0.0,10.0,10.0,0.0,5.3,230,1015.3,17.7,18.5,64.9
2019-05-30 13:40:00+00:00,0,0.0,10.7,10.7,0.0,6.0,230,1015.2,17.7,18.6,65.7
2019-05-30 13:50:00+00:00,0,0.0,14.2,14.2,0.0,5.2,240,1015.2,17.6,18.7,65.5
2019-05-30 14:00:00+00:00,0,0.0,14.1,14.1,0.0,5.3,250,1015.2,17.6,19.0,67.4
2019-05-30 14:10:00+00:00,0,0.0,13.4,13.4,0.0,5.0,250,1015.3,17.7,18.7,68.5
2019-05-30 14:20:00+00:00,0,0.0,11.6,11.6,0.0,5.5,240,1015.3,17.7,18.9,69.7
2019-05-30 14:30:00+00:00,0,0.0,10.9,10.9,0.0,5.5,240,1015.3,17.6,18.6,68.8
2019-05-30 14:40:00+00:00,0,0.0,10.9,10.9,0.0,5.5,230,1015.3,17.7,18.7,68.9
2019-05-30 14:50:00+00:00,0,0.0,12.1,12.1,0.0,5.3,220,1015.3,17.9,19.1,69.7
2019-05-30 15:00:00+00:00,0,0.0,13.3,13.3,0.0,5.3,230,1015.3,17.8,19.0,68.7
2019-05-30 15:10:00+00:00,0,0.0,14.2,14.2,0.0,5.6,240,1015.3,17.8,18.9,68.7
2019-05-30 15:20:00+00:00,0,0.0,13.4,13.5,0.0,5.0,230,1015.2,18.1,19.5,70.1
2019-05-30 15:30:00+00:00,0,0.0,12.9,12.9,0.0,4.7,230,1015.3,17.9,19.0,69.1
2019-05-30 15:40:00+00:00,0,0.0,10.8,10.8,0.0,5.8,230,1015.3,17.8,18.6,68.2
2019-05-30 15:50:00+00:00,0,0.0,10.0,10.0,0.0,5.1,230,1015.4,17.9,18.8,68.4
2019-05-30 16:00:00+00:00,0,0.0,8.0,8.1,0.0,4.9,240,1015.4,17.7,18.3,69.7
2019-05-30 16:10:00+00:00,0,0.0,6.1,6.1,0.0,5.6,250,1015.4,17.6,18.0,70.7
2019-05-30 16:20:00+00:00,0,0.0,7.1,7.1,0.0,4.9,240,1015.3,17.6,18.2,70.3
2019-05-30 16:30:00+00:00,0,0.0,6.8,6.8,0.0,5.1,240,1015.3,17.6,18.1,70.2
2019-05-30 16:40:00+00:00,0,0.0,4.5,4.5,0.0,3.5,250,1015.3,17.5,17.8,71.2
2019-05-30 16:50:00+00:00,0,0.0,3.9,3.9,0.0,4.3,240,1015.3,17.5,17.9,72.1
2019-05-30 17:00:00+00:00,0,0.0,6.0,6.0,0.0,3.8,250,1015.3,17.7,18.2,71.0
2019-05-30 17:10:00+00:00,0,0.0,8.9,8.9,0.0,3.4,250,1015.3,17.8,18.6,70.9
2019-05-30 17:20:00+00:00,0,0.0,7.4,7.4,0.0,3.0,250,1015.2,17.8,18.5,71.2
2019-05-30 17:30:00+00:00,0,0.0,3.8,3.8,0.0,3.9,250,1015.3,17.7,18.0,72.6
2019-05-30 17:40:00+00:00,0,0.0,3.0,3.0,0.0,3.7,260,1015.3,17.7,17.8,72.1
2019-05-30 17:50:00+00:00,0,0.0,3.1,3.1,0.0,4.8,250,1015.4,17.7,17.8,71.6
2019-05-30 18:00:00+00:00,0,0.0,4.2,4.2,0.0,3.9,240,1015.3,17.7,17.6,71.9
2019-05-30 18:10:00+00:00,0,0.0,3.5,3.5,0.0,3.9,240,1015.5,17.6,17.5,72.7
2019-05-30 18:20:00+00:00,0,0.0,1.8,1.8,0.0,4.1,250,1015.5,17.5,17.4,73.2
2019-05-30 18:30:00+00:00,0,0.0,1.0,1.0,0.0,3.2,250,1015.5,17.5,17.3,73.7
2019-05-30 18:40:00+00:00,0,0.0,0.5,0.5,0.0,3.4,250,1015.6,17.4,17.2,73.7
2019-05-30 18:50:00+00:00,0,0.0,0.5,0.5,0.0,3.0,260,1015.6,17.4,17.1,73.9
2019-05-30 19:00:00+00:00,0,0.0,0.3,0.3,0.0,2.7,250,1015.7,17.3,17.0,74.5
2019-05-30 19:10:00+00:00,0,0.0,0.2,0.2,0.0,3.2,240,1015.7,17.2,16.9,75.1
2019-05-30 19:20:00+00:00,0,0.0,0.1,0.1,0.0,2.9,230,1015.7,17.1,16.8,75.9
2019-05-30 19:30:00+00:00,0,0.0,0.1,0.1,0.0,3.1,220,1015.6,16.9,16.0,76.2
2019-05-30 19:40:00+00:00,0,0.0,0.0,0.0,0.0,3.3,210,1015.8,16.7,15.2,77.1
2019-05-30 19:50:00+00:00,0,0.0,0.0,0.0,0.0,2.8,210,1015.8,16.4,14.9,78.0
